index_code,date,close,previous_close,category
NDX,20210826,15278.51953125,15368.919921875,down
NDX,20210827,15432.9501953125,15278.51953125,up
NDX,20210830,15605.08984375,15432.9501953125,up
NDX,20210831,15582.509765625,15605.08984375,flat
NDX,20210901,15611.5703125,15582.509765625,flat
NDX,20210902,15604.25,15611.5703125,flat
NDX,20210903,15652.8603515625,15604.25,flat
NDX,20210907,15675.759765625,15652.8603515625,flat
NDX,20210908,15620.849609375,15675.759765625,flat
NDX,20210909,15561.0498046875,15620.849609375,flat
NDX,20210910,15440.75,15561.0498046875,down
NDX,20210913,15434.5,15440.75,flat
NDX,20210914,15382.900390625,15434.5,flat
NDX,20210915,15503.5302734375,15382.900390625,up
NDX,20210916,15515.91015625,15503.5302734375,flat
NDX,20210917,15333.4697265625,15515.91015625,down
NDX,20210920,15012.1904296875,15333.4697265625,down
NDX,20210921,15027.76953125,15012.1904296875,flat
NDX,20210922,15176.509765625,15027.76953125,up
NDX,20210923,15316.580078125,15176.509765625,up
NDX,20210924,15329.6796875,15316.580078125,flat
NDX,20210927,15204.8203125,15329.6796875,down
NDX,20210928,14770.2998046875,15204.8203125,down
NDX,20210929,14752.8896484375,14770.2998046875,flat
NDX,20210930,14689.6201171875,14752.8896484375,flat
NDX,20211001,14791.8701171875,14689.6201171875,up
NDX,20211004,14472.1201171875,14791.8701171875,down
NDX,20211005,14674.150390625,14472.1201171875,up
NDX,20211006,14766.75,14674.150390625,up
NDX,20211007,14897.1298828125,14766.75,up
NDX,20211008,14820.75,14897.1298828125,down
NDX,20211011,14713.73046875,14820.75,down
NDX,20211012,14662.1103515625,14713.73046875,flat
NDX,20211013,14774.599609375,14662.1103515625,up
NDX,20211014,15052.419921875,14774.599609375,up
NDX,20211015,15146.919921875,15052.419921875,up
NDX,20211018,15300.8896484375,15146.919921875,up
NDX,20211019,15410.7197265625,15300.8896484375,up
NDX,20211020,15388.7099609375,15410.7197265625,flat
NDX,20211021,15489.58984375,15388.7099609375,up
NDX,20211022,15355.0703125,15489.58984375,down
NDX,20211025,15514.1904296875,15355.0703125,up
NDX,20211026,15559.490234375,15514.1904296875,flat
NDX,20211027,15598.3896484375,15559.490234375,flat
NDX,20211028,15778.16015625,15598.3896484375,up
NDX,20211029,15850.4697265625,15778.16015625,flat
NDX,20211101,15905.2802734375,15850.4697265625,flat
NDX,20211102,15972.490234375,15905.2802734375,flat
NDX,20211103,16144.5,15972.490234375,up
NDX,20211104,16346.240234375,16144.5,up
NDX,20211105,16359.3798828125,16346.240234375,flat
NDX,20211108,16336.0302734375,16359.3798828125,flat
NDX,20211109,16219.9404296875,16336.0302734375,down
NDX,20211110,15985.5703125,16219.9404296875,down
NDX,20211111,16032.4697265625,15985.5703125,flat
NDX,20211112,16199.8896484375,16032.4697265625,up
NDX,20211115,16189.1201171875,16199.8896484375,flat
NDX,20211116,16309.76953125,16189.1201171875,up
NDX,20211117,16308.0703125,16309.76953125,flat
NDX,20211118,16482.970703125,16308.0703125,up
NDX,20211119,16573.33984375,16482.970703125,up
NDX,20211122,16380.98046875,16573.33984375,down
NDX,20211123,16306.7197265625,16380.98046875,flat
NDX,20211124,16367.8095703125,16306.7197265625,flat
NDX,20211126,16025.580078125,16367.8095703125,down
NDX,20211129,16399.240234375,16025.580078125,up
NDX,20211130,16135.919921875,16399.240234375,down
NDX,20211201,15877.7197265625,16135.919921875,down
NDX,20211202,15990.759765625,15877.7197265625,up
NDX,20211203,15712.0400390625,15990.759765625,down
NDX,20211206,15846.16015625,15712.0400390625,up
NDX,20211207,16325.66015625,15846.16015625,up
NDX,20211208,16394.33984375,16325.66015625,flat
NDX,20211209,16149.5703125,16394.33984375,down
NDX,20211210,16331.98046875,16149.5703125,up
NDX,20211213,16082.5498046875,16331.98046875,down
NDX,20211214,15914.900390625,16082.5498046875,down
NDX,20211215,16289.58984375,15914.900390625,up
NDX,20211216,15863.9404296875,16289.58984375,down
NDX,20211217,15801.4599609375,15863.9404296875,flat
NDX,20211220,15627.6396484375,15801.4599609375,down
NDX,20211221,15986.2802734375,15627.6396484375,up
NDX,20211222,16180.1396484375,15986.2802734375,up
NDX,20211223,16308.2099609375,16180.1396484375,up
NDX,20211227,16567.5,16308.2099609375,up
NDX,20211228,16488.66015625,16567.5,flat
NDX,20211229,16491.009765625,16488.66015625,flat
NDX,20211230,16429.099609375,16491.009765625,flat
NDX,20211231,16320.080078125,16429.099609375,down
NDX,20220103,16501.76953125,16320.080078125,up
NDX,20220104,16279.73046875,16501.76953125,down
NDX,20220105,15771.7802734375,16279.73046875,down
NDX,20220106,15765.3603515625,15771.7802734375,flat
NDX,20220107,15592.1904296875,15765.3603515625,down
NDX,20220110,15614.4296875,15592.1904296875,flat
NDX,20220111,15844.1201171875,15614.4296875,up
NDX,20220112,15905.099609375,15844.1201171875,flat
NDX,20220113,15495.6201171875,15905.099609375,down
NDX,20220114,15611.58984375,15495.6201171875,up
NDX,20220118,15210.759765625,15611.58984375,down
NDX,20220119,15047.83984375,15210.759765625,down
NDX,20220120,14846.4599609375,15047.83984375,down
NDX,20220121,14438.400390625,14846.4599609375,down
NDX,20220124,14509.580078125,14438.400390625,flat
NDX,20220125,14149.1201171875,14509.580078125,down
NDX,20220126,14172.759765625,14149.1201171875,flat
NDX,20220127,14003.1103515625,14172.759765625,down
NDX,20220128,14454.6103515625,14003.1103515625,up
NDX,20220131,14930.0498046875,14454.6103515625,up
NDX,20220201,15019.6796875,14930.0498046875,up
NDX,20220202,15139.740234375,15019.6796875,up
NDX,20220203,14501.1103515625,15139.740234375,down
NDX,20220204,14694.349609375,14501.1103515625,up
NDX,20220207,14571.25,14694.349609375,down
NDX,20220208,14747.0302734375,14571.25,up
NDX,20220209,15056.9599609375,14747.0302734375,up
NDX,20220210,14705.6396484375,15056.9599609375,down
NDX,20220211,14253.83984375,14705.6396484375,down
NDX,20220214,14268.58984375,14253.83984375,flat
NDX,20220215,14620.8203125,14268.58984375,up
NDX,20220216,14603.6396484375,14620.8203125,flat
NDX,20220217,14171.740234375,14603.6396484375,down
NDX,20220218,14009.5400390625,14171.740234375,down
NDX,20220222,13870.5302734375,14009.5400390625,down
NDX,20220223,13509.4296875,13870.5302734375,down
NDX,20220224,13974.669921875,13509.4296875,up
NDX,20220225,14189.16015625,13974.669921875,up
NDX,20220228,14237.8095703125,14189.16015625,flat
NDX,20220301,14005.990234375,14237.8095703125,down
NDX,20220302,14243.6904296875,14005.990234375,up
NDX,20220303,14035.2099609375,14243.6904296875,down
NDX,20220304,13837.830078125,14035.2099609375,down
NDX,20220307,13319.3798828125,13837.830078125,down
NDX,20220308,13267.6103515625,13319.3798828125,flat
NDX,20220309,13742.2001953125,13267.6103515625,up
NDX,20220310,13591,13742.2001953125,down
NDX,20220311,13301.830078125,13591,down
NDX,20220314,13046.6396484375,13301.830078125,down
NDX,20220315,13458.5595703125,13046.6396484375,up
NDX,20220316,13956.7900390625,13458.5595703125,up
NDX,20220317,14118.599609375,13956.7900390625,up
NDX,20220318,14420.080078125,14118.599609375,up
NDX,20220321,14376.08984375,14420.080078125,flat
NDX,20220322,14654.330078125,14376.08984375,up
NDX,20220323,14447.5498046875,14654.330078125,down
NDX,20220324,14765.6904296875,14447.5498046875,up
NDX,20220325,14754.3095703125,14765.6904296875,flat
NDX,20220328,14987.400390625,14754.3095703125,up
NDX,20220329,15239.3203125,14987.400390625,up
NDX,20220330,15071.5498046875,15239.3203125,down
NDX,20220331,14838.490234375,15071.5498046875,down
NDX,20220401,14861.2099609375,14838.490234375,flat
NDX,20220404,15159.580078125,14861.2099609375,up
NDX,20220405,14820.6396484375,15159.580078125,down
NDX,20220406,14498.8896484375,14820.6396484375,down
NDX,20220407,14531.8095703125,14498.8896484375,flat
NDX,20220408,14327.259765625,14531.8095703125,down
NDX,20220411,13990.2099609375,14327.259765625,down
NDX,20220412,13940.240234375,13990.2099609375,flat
NDX,20220413,14217.2900390625,13940.240234375,up
NDX,20220414,13893.2099609375,14217.2900390625,down
NDX,20220418,13910.759765625,13893.2099609375,flat
NDX,20220419,14210.259765625,13910.759765625,up
NDX,20220420,13998.5302734375,14210.259765625,down
NDX,20220421,13720.4501953125,13998.5302734375,down
NDX,20220422,13356.8701171875,13720.4501953125,down
NDX,20220425,13533.2197265625,13356.8701171875,up
NDX,20220426,13009.7099609375,13533.2197265625,down
NDX,20220427,13003.3603515625,13009.7099609375,flat
NDX,20220428,13456.0595703125,13003.3603515625,up
NDX,20220429,12854.7998046875,13456.0595703125,down
NDX,20220502,13075.849609375,12854.7998046875,up
NDX,20220503,13089.900390625,13075.849609375,flat
NDX,20220504,13535.7099609375,13089.900390625,up
NDX,20220505,12850.5498046875,13535.7099609375,down
NDX,20220506,12693.5302734375,12850.5498046875,down
NDX,20220509,12187.7197265625,12693.5302734375,down
NDX,20220510,12345.8603515625,12187.7197265625,up
NDX,20220511,11967.5595703125,12345.8603515625,down
NDX,20220512,11945.5,11967.5595703125,flat
NDX,20220513,12387.400390625,11945.5,up
NDX,20220516,12243.580078125,12387.400390625,down
NDX,20220517,12564.099609375,12243.580078125,up
NDX,20220518,11928.3095703125,12564.099609375,down
NDX,20220519,11875.6298828125,11928.3095703125,flat
NDX,20220520,11835.6201171875,11875.6298828125,flat
NDX,20220523,12034.2802734375,11835.6201171875,up
NDX,20220524,11769.83984375,12034.2802734375,down
NDX,20220525,11943.9296875,11769.83984375,up
NDX,20220526,12276.7900390625,11943.9296875,up
NDX,20220527,12681.419921875,12276.7900390625,up
NDX,20220531,12642.099609375,12681.419921875,flat
NDX,20220601,12548.3603515625,12642.099609375,down
NDX,20220602,12892.8896484375,12548.3603515625,up
NDX,20220603,12548.0302734375,12892.8896484375,down
NDX,20220606,12599.6298828125,12548.0302734375,flat
NDX,20220607,12711.6796875,12599.6298828125,up
NDX,20220608,12615.1298828125,12711.6796875,down
NDX,20220609,12269.7802734375,12615.1298828125,down
NDX,20220610,11832.8203125,12269.7802734375,down
NDX,20220613,11288.3203125,11832.8203125,down
NDX,20220614,11311.6904296875,11288.3203125,flat
NDX,20220615,11593.76953125,11311.6904296875,up
NDX,20220616,11127.5703125,11593.76953125,down
NDX,20220617,11265.990234375,11127.5703125,up
NDX,20220621,11546.759765625,11265.990234375,up
NDX,20220622,11527.7099609375,11546.759765625,flat
NDX,20220623,11697.6796875,11527.7099609375,up
NDX,20220624,12105.849609375,11697.6796875,up
NDX,20220627,12008.240234375,12105.849609375,down
NDX,20220628,11637.76953125,12008.240234375,down
NDX,20220629,11658.259765625,11637.76953125,flat
NDX,20220630,11503.7197265625,11658.259765625,down
NDX,20220701,11585.6796875,11503.7197265625,up
NDX,20220705,11779.900390625,11585.6796875,up
NDX,20220706,11852.58984375,11779.900390625,up
NDX,20220707,12109.0498046875,11852.58984375,up
NDX,20220708,12125.6904296875,12109.0498046875,flat
NDX,20220711,11860.2802734375,12125.6904296875,down
NDX,20220712,11744.990234375,11860.2802734375,down
NDX,20220713,11728.5302734375,11744.990234375,flat
NDX,20220714,11768.400390625,11728.5302734375,flat
NDX,20220715,11983.6201171875,11768.400390625,up
NDX,20220718,11877.5,11983.6201171875,down
NDX,20220719,12249.419921875,11877.5,up
NDX,20220720,12439.6796875,12249.419921875,up
NDX,20220721,12619.41015625,12439.6796875,up
NDX,20220722,12396.4697265625,12619.41015625,down
NDX,20220725,12328.41015625,12396.4697265625,down
NDX,20220726,12086.900390625,12328.41015625,down
NDX,20220727,12601.4697265625,12086.900390625,up
NDX,20220728,12717.8701171875,12601.4697265625,up
NDX,20220729,12947.9697265625,12717.8701171875,up
NDX,20220801,12940.7802734375,12947.9697265625,flat
NDX,20220802,12901.599609375,12940.7802734375,flat
NDX,20220803,13253.259765625,12901.599609375,up
NDX,20220804,13311.0400390625,13253.259765625,flat
NDX,20220805,13207.6904296875,13311.0400390625,down
NDX,20220808,13159.16015625,13207.6904296875,flat
NDX,20220809,13008.169921875,13159.16015625,down
NDX,20220810,13378.3203125,13008.169921875,up
NDX,20220811,13291.990234375,13378.3203125,down
NDX,20220812,13565.8701171875,13291.990234375,up
NDX,20220815,13667.1796875,13565.8701171875,up
NDX,20220816,13635.2099609375,13667.1796875,flat
NDX,20220817,13470.8603515625,13635.2099609375,down
NDX,20220818,13505.990234375,13470.8603515625,flat
NDX,20220819,13242.900390625,13505.990234375,down
NDX,20220822,12890.5400390625,13242.900390625,down
NDX,20220823,12881.7900390625,12890.5400390625,flat
NDX,20220824,12917.8603515625,12881.7900390625,flat
NDX,20220825,13143.580078125,12917.8603515625,up
NDX,20220826,12605.169921875,13143.580078125,down
NDX,20220829,12484.3203125,12605.169921875,down
NDX,20220830,12342.7001953125,12484.3203125,down
NDX,20220831,12272.0302734375,12342.7001953125,down
NDX,20220901,12274.6201171875,12272.0302734375,flat
NDX,20220902,12098.4404296875,12274.6201171875,down
NDX,20220906,12011.3095703125,12098.4404296875,down
NDX,20220907,12259.3896484375,12011.3095703125,up
NDX,20220908,12321.1904296875,12259.3896484375,up
NDX,20220909,12588.2900390625,12321.1904296875,up
NDX,20220912,12739.7197265625,12588.2900390625,up
NDX,20220913,12033.6201171875,12739.7197265625,down
NDX,20220914,12134.400390625,12033.6201171875,up
NDX,20220915,11927.490234375,12134.400390625,down
NDX,20220916,11861.3798828125,11927.490234375,down
NDX,20220919,11953.26953125,11861.3798828125,up
NDX,20220920,11851.5400390625,11953.26953125,down
NDX,20220921,11637.7900390625,11851.5400390625,down
NDX,20220922,11501.650390625,11637.7900390625,down
NDX,20220923,11311.240234375,11501.650390625,down
NDX,20220926,11254.1103515625,11311.240234375,down
NDX,20220927,11271.75,11254.1103515625,flat
NDX,20220928,11493.830078125,11271.75,up
NDX,20220929,11164.7802734375,11493.830078125,down
NDX,20220930,10971.2197265625,11164.7802734375,down
NDX,20221003,11229.73046875,10971.2197265625,up
NDX,20221004,11582.5400390625,11229.73046875,up
NDX,20221005,11573.1796875,11582.5400390625,flat
NDX,20221006,11485.5,11573.1796875,down
NDX,20221007,11039.4697265625,11485.5,down
NDX,20221010,10926.9697265625,11039.4697265625,down
NDX,20221011,10791.349609375,10926.9697265625,down
NDX,20221012,10785.6201171875,10791.349609375,flat
NDX,20221013,11033.580078125,10785.6201171875,up
NDX,20221014,10692.0595703125,11033.580078125,down
NDX,20221017,11062.5302734375,10692.0595703125,up
NDX,20221018,11147.740234375,11062.5302734375,up
NDX,20221019,11103.3798828125,11147.740234375,flat
NDX,20221020,11046.7099609375,11103.3798828125,down
NDX,20221021,11310.330078125,11046.7099609375,up
NDX,20221024,11430.259765625,11310.330078125,up
NDX,20221025,11669.990234375,11430.259765625,up
NDX,20221026,11405.900390625,11669.990234375,down
NDX,20221027,11191.6298828125,11405.900390625,down
NDX,20221028,11546.2099609375,11191.6298828125,up
NDX,20221031,11405.5703125,11546.2099609375,down
NDX,20221101,11288.9501953125,11405.5703125,down
NDX,20221102,10906.33984375,11288.9501953125,down
NDX,20221103,10690.599609375,10906.33984375,down
NDX,20221104,10857.0302734375,10690.599609375,up
NDX,20221107,10977,10857.0302734375,up
NDX,20221108,11059.5,10977,up
NDX,20221109,10797.5498046875,11059.5,down
NDX,20221110,11605.9599609375,10797.5498046875,up
NDX,20221111,11817.009765625,11605.9599609375,up
NDX,20221114,11700.9404296875,11817.009765625,down
NDX,20221115,11871.150390625,11700.9404296875,up
NDX,20221116,11699.08984375,11871.150390625,down
NDX,20221117,11676.8603515625,11699.08984375,flat
NDX,20221118,11677.01953125,11676.8603515625,flat
NDX,20221121,11553.4501953125,11677.01953125,down
NDX,20221122,11724.83984375,11553.4501953125,up
NDX,20221123,11838.7197265625,11724.83984375,up
NDX,20221125,11756.0302734375,11838.7197265625,down
NDX,20221128,11587.75,11756.0302734375,down
NDX,20221129,11503.4501953125,11587.75,down
NDX,20221130,12030.0595703125,11503.4501953125,up
NDX,20221201,12041.8896484375,12030.0595703125,flat
NDX,20221202,11994.259765625,12041.8896484375,flat
NDX,20221205,11786.7998046875,11994.259765625,down
NDX,20221206,11549.6904296875,11786.7998046875,down
NDX,20221207,11497.3896484375,11549.6904296875,flat
NDX,20221208,11637.5,11497.3896484375,up
NDX,20221209,11563.330078125,11637.5,down
NDX,20221212,11706.4404296875,11563.330078125,up
NDX,20221213,11834.2099609375,11706.4404296875,up
NDX,20221214,11740.919921875,11834.2099609375,down
NDX,20221215,11345.2197265625,11740.919921875,down
NDX,20221216,11243.7197265625,11345.2197265625,down
NDX,20221219,11084.58984375,11243.7197265625,down
NDX,20221220,11072.419921875,11084.58984375,flat
NDX,20221221,11235.8798828125,11072.419921875,up
NDX,20221222,10956.1396484375,11235.8798828125,down
NDX,20221223,10985.4501953125,10956.1396484375,flat
NDX,20221227,10822.509765625,10985.4501953125,down
NDX,20221228,10679.33984375,10822.509765625,down
NDX,20221229,10951.0498046875,10679.33984375,up
NDX,20221230,10939.759765625,10951.0498046875,flat
NDX,20230103,10862.6396484375,10939.759765625,down
NDX,20230104,10914.7998046875,10862.6396484375,flat
NDX,20230105,10741.2197265625,10914.7998046875,down
NDX,20230106,11040.349609375,10741.2197265625,up
NDX,20230109,11108.4501953125,11040.349609375,up
NDX,20230110,11205.7802734375,11108.4501953125,up
NDX,20230111,11402.51953125,11205.7802734375,up
NDX,20230112,11459.6103515625,11402.51953125,up
NDX,20230113,11541.48046875,11459.6103515625,up
NDX,20230117,11557.1904296875,11541.48046875,flat
NDX,20230118,11410.2900390625,11557.1904296875,down
NDX,20230119,11295.669921875,11410.2900390625,down
NDX,20230120,11619.0302734375,11295.669921875,up
NDX,20230123,11872.5400390625,11619.0302734375,up
NDX,20230124,11846.6396484375,11872.5400390625,flat
NDX,20230125,11814.6904296875,11846.6396484375,flat
NDX,20230126,12051.48046875,11814.6904296875,up
NDX,20230127,12166.599609375,12051.48046875,up
NDX,20230130,11912.3896484375,12166.599609375,down
NDX,20230131,12101.9296875,11912.3896484375,up
NDX,20230201,12363.099609375,12101.9296875,up
NDX,20230202,12803.1396484375,12363.099609375,up
NDX,20230203,12573.3603515625,12803.1396484375,down
NDX,20230206,12464.509765625,12573.3603515625,down
NDX,20230207,12728.26953125,12464.509765625,up
NDX,20230208,12495.3798828125,12728.26953125,down
NDX,20230209,12381.169921875,12495.3798828125,down
NDX,20230210,12304.919921875,12381.169921875,down
NDX,20230213,12502.3095703125,12304.919921875,up
NDX,20230214,12590.8896484375,12502.3095703125,up
NDX,20230215,12687.8896484375,12590.8896484375,up
NDX,20230216,12442.48046875,12687.8896484375,down
NDX,20230217,12358.1796875,12442.48046875,down
NDX,20230221,12060.2998046875,12358.1796875,down
NDX,20230222,12066.26953125,12060.2998046875,flat
NDX,20230223,12180.1396484375,12066.26953125,up
NDX,20230224,11969.650390625,12180.1396484375,down
NDX,20230227,12057.7900390625,11969.650390625,up
NDX,20230228,12042.1201171875,12057.7900390625,flat
NDX,20230301,11938.5703125,12042.1201171875,down
NDX,20230302,12044.8701171875,11938.5703125,up
NDX,20230303,12290.8095703125,12044.8701171875,up
NDX,20230306,12302.48046875,12290.8095703125,flat
NDX,20230307,12152.169921875,12302.48046875,down
NDX,20230308,12215.330078125,12152.169921875,up
NDX,20230309,11995.8798828125,12215.330078125,down
NDX,20230310,11830.2802734375,11995.8798828125,down
NDX,20230313,11923.169921875,11830.2802734375,up
NDX,20230314,12199.7900390625,11923.169921875,up
NDX,20230315,12251.3203125,12199.7900390625,flat
NDX,20230316,12581.3896484375,12251.3203125,up
NDX,20230317,12519.8798828125,12581.3896484375,flat
NDX,20230320,12562.6103515625,12519.8798828125,flat
NDX,20230321,12741.4404296875,12562.6103515625,up
NDX,20230322,12567.150390625,12741.4404296875,down
NDX,20230323,12729.23046875,12567.150390625,up
NDX,20230324,12767.0498046875,12729.23046875,flat
NDX,20230327,12673.0703125,12767.0498046875,down
NDX,20230328,12610.5703125,12673.0703125,flat
NDX,20230329,12846.0302734375,12610.5703125,up
NDX,20230330,12963.1396484375,12846.0302734375,up
NDX,20230331,13181.349609375,12963.1396484375,up
NDX,20230403,13148.349609375,13181.349609375,flat
NDX,20230404,13100.080078125,13148.349609375,flat
NDX,20230405,12967.2001953125,13100.080078125,down
NDX,20230406,13062.599609375,12967.2001953125,up
NDX,20230410,13051.23046875,13062.599609375,flat
NDX,20230411,12964.150390625,13051.23046875,down
NDX,20230412,12848.349609375,12964.150390625,down
NDX,20230413,13109.3896484375,12848.349609375,up
NDX,20230414,13079.51953125,13109.3896484375,flat
NDX,20230417,13087.7099609375,13079.51953125,flat
NDX,20230418,13091.7900390625,13087.7099609375,flat
NDX,20230419,13088.7099609375,13091.7900390625,flat
NDX,20230420,12985.98046875,13088.7099609375,down
NDX,20230421,13000.76953125,12985.98046875,flat
NDX,20230424,12969.759765625,13000.76953125,flat
NDX,20230425,12725.1103515625,12969.759765625,down
NDX,20230426,12806.48046875,12725.1103515625,up
NDX,20230427,13160.0302734375,12806.48046875,up
NDX,20230428,13245.990234375,13160.0302734375,up
NDX,20230501,13231.4697265625,13245.990234375,flat
NDX,20230502,13113.66015625,13231.4697265625,down
NDX,20230503,13030.2099609375,13113.66015625,down
NDX,20230504,12982.48046875,13030.2099609375,flat
NDX,20230505,13259.1298828125,12982.48046875,up
NDX,20230508,13291.6396484375,13259.1298828125,flat
NDX,20230509,13201.1103515625,13291.6396484375,down
NDX,20230510,13347.830078125,13201.1103515625,up
NDX,20230511,13389.7802734375,13347.830078125,flat
NDX,20230512,13340.1796875,13389.7802734375,flat
NDX,20230515,13413.509765625,13340.1796875,up
NDX,20230516,13426.009765625,13413.509765625,flat
NDX,20230517,13589.259765625,13426.009765625,up
NDX,20230518,13834.6201171875,13589.259765625,up
NDX,20230519,13803.490234375,13834.6201171875,flat
NDX,20230522,13849.740234375,13803.490234375,flat
NDX,20230523,13672.5400390625,13849.740234375,down
NDX,20230524,13604.48046875,13672.5400390625,flat
NDX,20230525,13938.5302734375,13604.48046875,up
NDX,20230526,14298.41015625,13938.5302734375,up
NDX,20230530,14354.990234375,14298.41015625,flat
NDX,20230531,14254.08984375,14354.990234375,down
NDX,20230601,14441.509765625,14254.08984375,up
NDX,20230602,14546.6396484375,14441.509765625,up
NDX,20230605,14556.5,14546.6396484375,flat
NDX,20230606,14558.08984375,14556.5,flat
NDX,20230607,14303.2900390625,14558.08984375,down
NDX,20230608,14484.5400390625,14303.2900390625,up
NDX,20230609,14528.3603515625,14484.5400390625,flat
NDX,20230612,14784.2998046875,14528.3603515625,up
NDX,20230613,14900.849609375,14784.2998046875,up
NDX,20230614,15005.6904296875,14900.849609375,up
NDX,20230615,15185.48046875,15005.6904296875,up
NDX,20230616,15083.919921875,15185.48046875,down
NDX,20230620,15070.150390625,15083.919921875,flat
NDX,20230621,14867.4501953125,15070.150390625,down
NDX,20230622,15042.3203125,14867.4501953125,up
NDX,20230623,14891.48046875,15042.3203125,down
NDX,20230626,14689.01953125,14891.48046875,down
NDX,20230627,14945.91015625,14689.01953125,up
NDX,20230628,14964.5703125,14945.91015625,flat
NDX,20230629,14939.9501953125,14964.5703125,flat
NDX,20230630,15179.2099609375,14939.9501953125,up
NDX,20230703,15208.6904296875,15179.2099609375,flat
NDX,20230705,15203.7802734375,15208.6904296875,flat
NDX,20230706,15089.4501953125,15203.7802734375,down
NDX,20230707,15036.849609375,15089.4501953125,flat
NDX,20230710,15045.6396484375,15036.849609375,flat
NDX,20230711,15119.0595703125,15045.6396484375,flat
NDX,20230712,15307.23046875,15119.0595703125,up
NDX,20230713,15571.98046875,15307.23046875,up
NDX,20230714,15565.599609375,15571.98046875,flat
NDX,20230717,15713.2802734375,15565.599609375,up
NDX,20230718,15841.349609375,15713.2802734375,up
NDX,20230719,15826.349609375,15841.349609375,flat
NDX,20230720,15466.08984375,15826.349609375,down
NDX,20230721,15425.669921875,15466.08984375,flat
NDX,20230724,15448.01953125,15425.669921875,flat
NDX,20230725,15561.419921875,15448.01953125,up
NDX,20230726,15499.259765625,15561.419921875,flat
NDX,20230727,15464.9296875,15499.259765625,flat
NDX,20230728,15750.9296875,15464.9296875,up
NDX,20230731,15757,15750.9296875,flat
NDX,20230801,15718.009765625,15757,flat
NDX,20230802,15370.740234375,15718.009765625,down
NDX,20230803,15353.5400390625,15370.740234375,flat
NDX,20230804,15274.919921875,15353.5400390625,down
NDX,20230807,15407.849609375,15274.919921875,up
NDX,20230808,15273.0498046875,15407.849609375,down
NDX,20230809,15101.7099609375,15273.0498046875,down
NDX,20230810,15128.83984375,15101.7099609375,flat
NDX,20230811,15028.0703125,15128.83984375,down
NDX,20230814,15205.58984375,15028.0703125,up
NDX,20230815,15037.650390625,15205.58984375,down
NDX,20230816,14876.4697265625,15037.650390625,down
NDX,20230817,14715.8095703125,14876.4697265625,down
NDX,20230818,14694.83984375,14715.8095703125,flat
NDX,20230821,14936.6904296875,14694.83984375,up
NDX,20230822,14908.9599609375,14936.6904296875,flat
NDX,20230823,15148.0595703125,14908.9599609375,up
NDX,20230824,14816.4404296875,15148.0595703125,down
NDX,20230825,14941.830078125,14816.4404296875,up
NDX,20230828,15052.4599609375,14941.830078125,up
NDX,20230829,15376.5498046875,15052.4599609375,up
NDX,20230830,15462.4296875,15376.5498046875,up
NDX,20230831,15501.0703125,15462.4296875,flat
NDX,20230901,15490.8603515625,15501.0703125,flat
NDX,20230905,15508.240234375,15490.8603515625,flat
NDX,20230906,15371.4404296875,15508.240234375,down
NDX,20230907,15258.51953125,15371.4404296875,down
NDX,20230908,15280.23046875,15258.51953125,flat
NDX,20230911,15461.8701171875,15280.23046875,up
NDX,20230912,15289.740234375,15461.8701171875,down
NDX,20230913,15348.5302734375,15289.740234375,flat
NDX,20230914,15473.8896484375,15348.5302734375,up
NDX,20230915,15202.400390625,15473.8896484375,down
NDX,20230918,15225.3701171875,15202.400390625,flat
NDX,20230919,15191.23046875,15225.3701171875,flat
NDX,20230920,14969.919921875,15191.23046875,down
NDX,20230921,14694.240234375,14969.919921875,down
NDX,20230922,14701.099609375,14694.240234375,flat
NDX,20230925,14768.900390625,14701.099609375,flat
NDX,20230926,14545.830078125,14768.900390625,down
NDX,20230927,14580.16015625,14545.830078125,flat
NDX,20230928,14702.76953125,14580.16015625,up
NDX,20230929,14715.240234375,14702.76953125,flat
NDX,20231002,14837.5703125,14715.240234375,up
NDX,20231003,14565.6201171875,14837.5703125,down
NDX,20231004,14776.25,14565.6201171875,up
NDX,20231005,14723.2197265625,14776.25,flat
NDX,20231006,14973.240234375,14723.2197265625,up
NDX,20231009,15047.150390625,14973.240234375,flat
NDX,20231010,15131.51953125,15047.150390625,up
NDX,20231011,15241.1201171875,15131.51953125,up
NDX,20231012,15184.099609375,15241.1201171875,flat
NDX,20231013,14995.1201171875,15184.099609375,down
NDX,20231016,15172.73046875,14995.1201171875,up
NDX,20231017,15122.009765625,15172.73046875,flat
NDX,20231018,14909.259765625,15122.009765625,down
NDX,20231019,14783.1298828125,14909.259765625,down
NDX,20231020,14560.8798828125,14783.1298828125,down
NDX,20231023,14604.849609375,14560.8798828125,flat
NDX,20231024,14745.8603515625,14604.849609375,up
NDX,20231025,14381.6396484375,14745.8603515625,down
NDX,20231026,14109.5703125,14381.6396484375,down
NDX,20231027,14180.419921875,14109.5703125,up
NDX,20231030,14335.509765625,14180.419921875,up
NDX,20231031,14409.7802734375,14335.509765625,up
NDX,20231101,14664.91015625,14409.7802734375,up
NDX,20231102,14919.5498046875,14664.91015625,up
NDX,20231103,15099.490234375,14919.5498046875,up
NDX,20231106,15154.9296875,15099.490234375,flat
NDX,20231107,15296.01953125,15154.9296875,up
NDX,20231108,15313.240234375,15296.01953125,flat
NDX,20231109,15187.900390625,15313.240234375,down
NDX,20231110,15529.1201171875,15187.900390625,up
NDX,20231113,15482.7900390625,15529.1201171875,flat
